id_ekonomi,iso_code,tahun,bulan,pdrb_milyar,pertumbuhan_ekonomi,inflasi_rate,tingkat_pengangguran,tingkat_partisipasi_kerja,upah_minimum_regional,sektor_pertanian,sektor_industri,sektor_perdagangan,sektor_jasa,sektor_pariwisata,penurunan_omzet_umkm,penutupan_usaha,bantuan_sosial_milyar,recovery_index,business_confidence
544,ID-PB,2021,4,207.24,-0.93,2.7,3.76,66.3,1443342,32.89,21.72,23.17,16.89,9.7,13.73,137,101.74,64.37,60.49
545,ID-AC,2021,5,196.87,-0.72,1.46,4.43,64.88,1509560,26.12,19.83,23.21,16.26,13.97,24.4,70,96.74,62.59,64.04
546,ID-SU,2021,5,764.9,-1.46,3.03,4.88,74.8,2034380,32.73,18.02,22.67,18.79,7.58,13.51,143,79.11,40.89,32.61
547,ID-SB,2021,5,214.99,-1.2,1.85,3.08,61.41,1571770,32.82,16.87,20.86,10.91,11.37,25.82,157,145.9,46.86,52.1
548,ID-RI,2021,5,565.22,0.81,2.34,3.45,60.43,1489071,33.21,19.31,22.14,13.7,10.73,38.38,138,144.8,49.75,42.49
549,ID-JA,2021,5,197.99,0.39,1.47,7.16,65.82,1518546,31.71,23.51,21.51,12.8,7.75,26.48,53,151.59,57.46,58.66
550,ID-SS,2021,5,206.52,-1.79,1.35,4.67,64.6,1546582,35.46,19.66,22.25,11.89,5.12,17.06,228,145.11,69.95,62.68
551,ID-BE,2021,5,184.54,3.02,2.5,3.97,74.32,1513492,24.88,22.26,24.84,19.9,6.78,21.66,202,118.2,52.53,54.37
552,ID-LA,2021,5,190.32,0.45,2.46,5.24,72.95,1468557,23.81,18.2,16.7,12.41,12.28,10.91,80,100.26,63.24,72.81
553,ID-BB,2021,5,216.13,1.37,3.57,7.51,74.82,1446631,29.94,12.25,16.59,13.53,14.93,37.9,146,114.4,41.32,42.82
554,ID-KR,2021,5,181.82,2.29,3.08,3.54,66.55,1546966,31.62,19.37,17.03,16.27,8.77,30.22,117,84.45,54.56,49.05
555,ID-JK,2021,5,2576.9,2.02,1.99,6.54,64.31,4565764,10.88,31.11,28.21,17.58,4.86,20.83,234,102.64,66.86,74.54
556,ID-JB,2021,5,1809.34,3.37,3.08,4.51,61.45,1770001,7.93,42.24,29.72,22.41,6.74,34.29,54,137.65,40.73,34.69
557,ID-JT,2021,5,1138.89,3.72,3.57,5.37,74.57,1693845,23.46,15.89,16.29,16.24,12.98,26.52,274,160.16,55.14,64.7
558,ID-YO,2021,5,216.54,0.41,3.15,3.21,62.21,1500783,34.4,20.49,21.45,17.33,6.84,25.12,125,155.4,58.87,58.18
559,ID-JI,2021,5,1493.6,4.5,1.09,5.78,61.75,1902681,9.95,44.98,21.13,21.74,6.43,17.36,50,98.05,51.4,58.37
560,ID-BT,2021,5,210.05,3.46,1.75,5.46,64.32,1461358,29.04,12.97,16.34,10.29,13.5,18.36,231,119.66,53.91,47.11
561,ID-BA,2021,5,283.01,1.41,3.04,4.92,63.17,2573815,22.55,24.51,22.43,19.73,14.56,17.37,300,157.87,44.11,54.08
562,ID-NB,2021,5,193.23,3.12,1.17,5.92,60.08,1431158,32.61,20.66,24.52,12.85,5.57,35.67,165,165.93,51.19,53.35
563,ID-NT,2021,5,206.08,4.13,2.7,4.71,73.73,1533427,32.93,16.39,19.72,10.84,13.48,12.61,287,117.94,44.08,48.3
564,ID-KB,2021,5,200.29,2.66,1.43,7.32,66.44,1522685,24.32,18.68,22.84,12.08,14.31,27.6,179,148.57,64.93,60.53
565,ID-KT,2021,5,205.78,3.48,3.79,7.76,62.2,1488071,33.74,10.04,23.6,14.51,10.34,22.88,292,100.46,60.94,56.76
566,ID-KS,2021,5,185.08,0.9,2.36,5.47,61.54,1565740,27.41,18.59,16.56,12.35,7.47,15.25,208,125.02,49.49,41.26
567,ID-KI,2021,5,209.4,3.38,1.01,4.34,62.99,1436282,22.02,12.47,24.13,13.53,9.5,38.98,298,127.28,67.22,65.12
568,ID-KU,2021,5,192.22,2.66,2.03,4.81,64.7,1434449,25.34,13.82,18.36,15.01,11.34,29.96,292,116.43,62.26,72.24
569,ID-SA,2021,5,192.25,-1.38,1.8,6.46,72.54,1554129,37.93,20.3,19.23,19.57,8.71,17.68,93,81.37,59.63,69.29
570,ID-ST,2021,5,202.46,2.87,3.12,5.11,62.55,1496989,34.81,21.19,24.03,17.75,5.24,19.68,202,96.34,64.71,67.44
571,ID-SN,2021,5,532.03,1.55,3.28,3.82,61.5,1507594,29.08,22.97,15.85,16.84,10.99,35.09,299,56.06,41.16,47.63
572,ID-SG,2021,5,196.91,4.11,3.16,6.22,73.94,1476568,27.29,20.54,20.56,15.5,13.48,34.82,140,167.48,67.23,69.61
573,ID-GO,2021,5,197.72,-2.2,2.56,5.78,62.47,1460311,34.15,15.36,16.21,13.45,5.29,30.07,199,64.11,47.57,46.03
574,ID-SR,2021,5,200.25,-0.5,1.02,5.71,60.06,1438790,34.62,21.57,16.28,14.93,7.78,10.42,70,155.8,42.67,41.38
575,ID-MA,2021,5,196.62,4.37,1.36,6.69,60.98,1535021,38.35,14.01,18.7,14.56,11.07,36.44,270,128.49,63.59,71.11
576,ID-MU,2021,5,200.71,3.76,1.75,3.52,64.29,1485882,31.65,15.97,20.48,14.31,13.28,28.45,56,40.52,49.6,57.99
577,ID-PA,2021,5,206.25,2.78,2.99,6.7,64.1,1526035,21.97,21.51,15.7,15.04,9.45,19.72,282,121.53,42.18,32.24
578,ID-PB,2021,5,215.33,-0.33,2.45,4.7,65.18,1561877,32.34,11.84,19.78,14.42,13.63,22.86,300,72.01,66.78,58.36
579,ID-AC,2021,6,187.12,0.46,1.59,4.28,64.04,1516793,29.46,18.01,22.47,10.31,13.38,32.69,99,109.09,49.62,46.58
580,ID-SU,2021,6,644.95,3.34,2.8,7.14,63.01,1999239,26.32,11.59,20.54,11.25,11.74,37.4,93,109.49,62.5,57.28
581,ID-SB,2021,6,208.62,2.95,3.1,4.99,71.12,1542431,27.2,12.1,19.99,11.9,13.95,34.47,129,184.57,67.08,63.2
582,ID-RI,2021,6,654.74,0.01,1.96,5.16,69.85,1498528,30.67,18.49,21.21,13.37,14.11,15.63,174,149.44,62.67,61.62
583,ID-JA,2021,6,217.65,-0.96,3.7,7.79,68.57,1437124,26.03,15.29,23.57,12.26,12.11,13.7,117,134.2,69.97,77.78
584,ID-SS,2021,6,184.51,0.91,1.48,4.32,73.5,1474243,31.29,15.4,21.01,13.2,8.31,30.38,88,164.75,68.31,67.49
585,ID-BE,2021,6,190.33,-1.02,3.42,4.0,70.42,1450173,22.38,23.11,24.33,12.9,10.87,11.77,149,23.58,54.77,61.9
586,ID-LA,2021,6,219.49,3.2,1.8,5.54,61.91,1457249,36.56,19.49,15.52,16.74,6.83,16.56,183,77.97,56.75,58.77
587,ID-BB,2021,6,192.68,-1.88,1.43,7.76,70.16,1448673,30.83,15.29,24.04,10.75,8.6,24.74,235,42.14,54.41,49.22
588,ID-KR,2021,6,204.35,0.51,2.15,5.97,63.31,1442468,37.12,23.11,17.4,17.23,10.36,14.8,199,112.73,45.65,39.8
589,ID-JK,2021,6,2543.16,1.38,2.43,7.74,63.11,4298047,6.94,39.44,23.79,17.51,4.61,27.83,190,124.33,60.6,67.51
590,ID-JB,2021,6,1856.37,1.22,1.95,6.22,71.05,1874769,11.83,44.95,20.97,20.46,7.15,17.32,208,23.27,62.49,70.62
591,ID-JT,2021,6,1249.52,-2.0,2.91,3.77,75.0,1705845,24.18,16.16,16.0,17.2,12.03,14.26,170,126.13,54.17,63.72
592,ID-YO,2021,6,214.36,4.02,3.47,3.29,64.42,1549514,28.13,10.95,17.5,19.89,10.57,30.6,238,168.98,54.36,57.19
593,ID-JI,2021,6,1613.97,-0.62,3.97,5.04,61.62,1883981,6.6,36.49,22.4,22.04,3.83,35.07,280,199.53,58.43,49.36
594,ID-BT,2021,6,205.7,-0.89,3.48,4.05,71.18,1564017,35.17,16.52,16.78,10.21,5.68,23.7,122,32.11,44.77,50.64
595,ID-BA,2021,6,325.47,1.46,2.33,6.34,65.67,2428350,39.34,10.69,20.33,11.3,13.65,35.27,120,108.9,60.26,65.75
596,ID-NB,2021,6,203.71,-2.34,3.02,7.24,64.19,1501499,30.61,14.17,23.69,19.79,11.41,16.49,157,104.11,40.93,44.52
597,ID-NT,2021,6,212.21,2.27,1.33,6.55,63.35,1466501,38.64,17.02,24.35,11.73,10.16,34.32,187,143.54,58.45,61.58
598,ID-KB,2021,6,216.33,0.09,1.85,5.7,71.95,1500694,22.65,10.29,19.07,19.46,9.81,22.3,120,62.96,56.03,51.34
599,ID-KT,2021,6,186.53,2.33,2.56,7.78,74.74,1570509,21.23,12.03,23.5,16.33,5.7,21.82,245,92.09,66.61,63.87
600,ID-KS,2021,6,199.68,1.71,3.27,3.8,70.06,1456372,33.68,15.89,19.19,14.38,10.26,33.69,124,133.87,67.27,73.24
601,ID-KI,2021,6,189.61,-2.92,2.15,6.89,60.7,1574480,22.05,20.37,19.48,19.62,8.49,28.73,150,26.05,41.11,47.62
602,ID-KU,2021,6,207.77,-0.14,2.82,6.91,63.03,1562525,33.93,19.61,24.0,18.87,6.32,34.69,200,132.47,43.68,38.88
603,ID-SA,2021,6,193.45,2.3,2.13,6.24,63.83,1555376,31.96,21.6,15.69,12.45,7.2,11.12,80,129.25,68.02,66.92
604,ID-ST,2021,6,209.22,3.36,1.19,3.6,67.57,1496429,30.7,10.71,24.65,10.8,9.66,30.26,155,178.49,59.64,69.28
605,ID-SN,2021,6,476.7,2.95,1.99,7.58,65.73,1539681,23.29,11.92,19.5,12.74,5.35,29.2,163,178.0,67.72,67.97
606,ID-SG,2021,6,205.35,-0.99,2.37,6.35,62.88,1551616,37.61,16.0,18.05,19.72,13.25,32.39,78,67.46,46.65,42.18
607,ID-GO,2021,6,215.54,1.88,1.25,5.31,73.45,1514687,20.22,17.51,21.27,14.77,14.7,10.39,271,48.0,43.23,43.79
608,ID-SR,2021,6,202.32,4.31,2.18,3.84,64.89,1462478,25.24,11.04,23.69,17.73,14.59,15.15,58,33.23,56.88,48.31
609,ID-MA,2021,6,215.26,-0.99,1.45,5.64,74.29,1564955,29.17,21.12,20.97,16.25,9.87,15.22,157,64.05,44.46,38.37
610,ID-MU,2021,6,206.6,2.94,3.52,3.76,63.06,1506420,26.46,11.8,17.68,10.41,13.39,13.91,74,106.98,49.1,49.66
611,ID-PA,2021,6,196.04,-1.14,2.78,5.56,71.08,1462596,33.82,19.14,21.36,19.65,10.92,35.93,94,103.45,57.58,59.71
612,ID-PB,2021,6,211.57,-2.33,1.95,6.36,68.37,1427460,32.72,12.55,24.64,14.33,13.73,28.65,167,119.19,64.61,66.98
613,ID-AC,2021,7,209.38,-1.37,2.73,3.95,73.51,1468436,24.51,14.0,15.75,11.86,10.42,32.6,59,184.51,65.71,66.44
614,ID-SU,2021,7,657.76,0.79,2.23,7.68,74.35,2092863,24.53,12.19,17.64,12.39,12.68,36.68,95,194.87,58.26,56.07
615,ID-SB,2021,7,218.85,4.32,1.91,5.26,63.95,1508780,26.58,11.77,23.4,11.36,9.36,38.1,68,95.03,65.08,58.72
616,ID-RI,2021,7,619.36,-1.1,2.66,5.99,66.92,1527757,23.85,20.57,17.62,12.99,6.45,10.45,141,159.96,48.41,51.53
617,ID-JA,2021,7,186.65,-1.28,1.61,6.24,67.66,1566998,32.9,21.52,22.24,12.49,11.32,26.45,171,146.27,46.85,52.68
618,ID-SS,2021,7,193.53,3.31,1.07,7.92,62.57,1445633,34.13,23.17,23.7,17.7,10.59,26.71,157,125.29,43.08,42.62
619,ID-BE,2021,7,180.07,3.37,1.09,3.8,62.86,1428094,33.6,13.49,23.55,19.84,5.59,10.25,59,59.22,40.36,32.14
620,ID-LA,2021,7,181.96,-1.5,1.52,5.8,62.52,1540934,38.42,12.96,24.59,18.44,10.3,25.35,135,40.62,48.71,48.02
621,ID-BB,2021,7,186.42,1.22,3.93,6.99,73.09,1560777,23.52,14.22,16.4,13.55,11.76,21.0,284,59.97,54.47,55.88
622,ID-KR,2021,7,183.57,4.03,1.48,7.72,73.8,1536653,21.03,18.24,16.99,11.38,10.2,24.09,228,87.47,55.9,55.54
623,ID-JK,2021,7,2645.2,-0.32,1.54,7.22,74.96,4690530,8.92,30.87,24.85,20.99,5.55,14.61,279,24.26,58.45,48.74
624,ID-JB,2021,7,1700.57,3.45,3.86,7.82,66.51,1720905,9.41,30.39,24.31,21.49,4.27,17.33,91,69.15,68.46,76.58
625,ID-JT,2021,7,1302.16,0.76,3.12,3.07,64.0,1644746,24.41,15.25,17.83,13.56,14.57,32.76,299,179.86,62.5,71.25
626,ID-YO,2021,7,187.08,-0.41,2.54,4.81,69.87,1491240,37.43,18.51,23.78,10.09,7.24,27.4,217,148.9,57.36,49.48
627,ID-JI,2021,7,1726.55,0.72,1.45,6.58,65.8,1862416,13.35,37.83,21.02,16.27,5.78,21.64,256,146.83,65.66,58.51
628,ID-BT,2021,7,191.68,-1.36,1.25,8.0,70.06,1454866,35.3,14.79,17.29,15.93,13.77,17.99,286,152.41,50.05,46.45
629,ID-BA,2021,7,293.15,3.05,1.26,3.91,60.31,2590206,37.23,15.86,23.25,18.58,13.72,14.17,191,170.91,42.84,33.7
630,ID-NB,2021,7,211.02,3.16,2.42,7.83,69.59,1570404,32.03,22.57,24.71,15.63,11.84,14.72,155,109.7,48.74,43.38
631,ID-NT,2021,7,204.75,3.84,3.23,7.5,67.81,1476432,35.67,12.33,22.58,15.56,5.58,27.12,151,144.46,50.69,47.78
632,ID-KB,2021,7,215.27,1.4,1.74,3.57,64.91,1515615,26.7,13.23,24.79,11.95,7.12,35.41,67,74.48,55.19,58.43
633,ID-KT,2021,7,183.04,3.4,3.31,7.73,69.1,1452811,38.43,16.16,15.79,15.88,9.48,30.63,113,38.81,50.9,44.52
634,ID-KS,2021,7,192.06,1.55,2.54,5.12,65.89,1547925,31.4,23.84,24.25,12.63,9.01,30.83,80,96.27,56.15,62.46
635,ID-KI,2021,7,206.67,1.72,2.06,6.2,68.19,1564718,22.35,24.52,22.6,19.5,14.59,11.25,185,85.01,43.33,34.31
636,ID-KU,2021,7,211.25,2.64,3.59,3.97,66.02,1442393,25.91,11.4,24.77,14.63,9.65,39.3,113,132.82,43.14,48.2
637,ID-SA,2021,7,210.47,-1.85,1.4,7.92,70.4,1436558,21.22,16.28,18.85,14.31,14.48,23.02,88,120.01,62.45,64.84
638,ID-ST,2021,7,210.45,1.51,3.14,6.36,66.43,1569818,21.23,18.58,23.66,19.53,11.5,31.52,195,166.02,49.91,54.97
639,ID-SN,2021,7,497.41,-0.78,1.18,3.15,65.65,1520686,26.73,23.36,21.8,19.05,7.56,33.21,245,31.89,44.92,35.22
640,ID-SG,2021,7,189.92,-2.78,3.02,6.88,62.56,1571134,30.53,12.38,18.13,18.65,11.19,25.39,294,154.74,60.58,61.53
641,ID-GO,2021,7,189.21,1.89,2.78,3.99,67.63,1499321,30.84,23.67,17.65,10.66,12.75,14.51,273,127.15,42.0,47.3
642,ID-SR,2021,7,214.83,0.54,2.5,7.87,64.62,1560782,28.25,10.06,16.51,10.07,12.21,16.35,196,23.88,58.72,50.99
643,ID-MA,2021,7,194.07,-0.52,1.46,4.24,68.78,1508657,22.2,11.73,18.35,14.93,5.13,39.45,97,143.16,60.24,68.14
644,ID-MU,2021,7,187.9,1.23,1.43,5.08,63.53,1559408,33.95,18.95,19.52,11.64,12.29,11.58,279,127.65,61.59,58.05
645,ID-PA,2021,7,192.25,0.22,1.84,7.5,70.74,1521073,30.8,16.25,16.06,15.5,7.15,21.77,154,86.99,64.09,67.83
646,ID-PB,2021,7,209.1,-0.36,2.82,4.24,70.11,1472986,26.63,22.08,24.97,13.84,5.8,17.98,192,43.51,45.79,41.26
647,ID-AC,2021,8,189.41,2.81,1.75,3.45,62.58,1444975,36.09,15.2,22.36,11.93,14.83,18.55,75,72.33,66.18,71.32
648,ID-SU,2021,8,720.14,3.16,1.45,4.28,64.78,2068876,28.23,11.35,20.97,18.26,13.92,32.98,212,92.48,55.99,48.84
649,ID-SB,2021,8,187.71,-1.51,2.42,7.96,69.02,1478285,27.15,10.17,20.13,16.6,7.06,10.45,269,67.88,52.3,47.63
650,ID-RI,2021,8,594.08,-0.78,3.82,5.51,69.79,1451104,32.11,24.26,22.74,16.46,10.02,39.82,169,112.27,55.49,57.85
651,ID-JA,2021,8,215.71,3.03,1.54,5.03,69.33,1477972,38.89,19.12,23.45,14.2,11.06,19.13,86,24.69,45.2,35.64
652,ID-SS,2021,8,196.88,-1.12,2.46,7.25,71.87,1508974,27.09,13.11,24.82,18.77,10.06,29.51,248,120.83,40.58,34.5
653,ID-BE,2021,8,182.25,1.45,3.45,4.47,63.88,1542675,36.18,11.94,17.76,13.36,12.39,34.56,187,52.68,42.98,48.61
654,ID-LA,2021,8,191.77,1.26,2.18,3.9,68.47,1448451,37.2,20.5,17.97,14.75,11.37,10.56,225,48.1,54.1,52.65
655,ID-BB,2021,8,205.47,2.45,3.09,4.82,60.85,1458881,25.24,21.94,22.7,10.86,13.89,24.04,266,30.12,47.41,54.93
656,ID-KR,2021,8,204.79,2.11,1.15,8.0,73.17,1518647,38.65,10.93,23.8,12.4,14.48,16.52,79,159.9,63.39,53.53
657,ID-JK,2021,8,2350.08,2.47,1.27,5.09,67.7,4383117,10.82,40.28,25.75,23.67,6.46,28.57,271,90.67,68.83,73.11
658,ID-JB,2021,8,1644.12,-0.52,1.15,5.91,67.51,1710105,9.77,39.42,27.68,20.19,7.84,28.76,81,68.96,67.37,69.64
659,ID-JT,2021,8,1146.64,2.83,2.18,5.26,73.22,1692299,34.69,14.69,18.66,17.84,9.85,31.86,142,187.75,51.87,55.03
660,ID-YO,2021,8,191.79,1.27,3.8,7.91,68.59,1542141,21.15,22.16,21.3,15.6,11.95,20.89,163,140.96,53.82,45.26
661,ID-JI,2021,8,1725.94,2.82,1.56,3.59,67.32,1945894,10.81,34.4,23.76,18.9,7.87,17.76,221,105.35,64.66,68.04
662,ID-BT,2021,8,200.4,-1.53,2.79,5.62,63.39,1462102,27.48,11.93,21.67,17.38,13.2,28.94,211,139.07,50.49,46.3
663,ID-BA,2021,8,288.55,0.16,1.86,7.6,63.61,2396356,38.41,21.22,18.49,15.58,10.94,27.58,285,186.15,47.63,41.6
664,ID-NB,2021,8,212.98,2.43,1.14,5.89,72.42,1489979,29.75,22.46,20.58,12.18,6.87,14.74,54,24.17,60.12,60.92
665,ID-NT,2021,8,190.66,0.31,1.36,4.66,61.51,1524703,22.1,17.94,16.95,16.99,7.14,31.1,187,34.48,59.0,51.83
666,ID-KB,2021,8,217.52,0.35,1.27,4.38,74.81,1471310,21.52,15.91,21.87,18.46,11.49,11.8,170,47.8,60.38,62.28
667,ID-KT,2021,8,202.76,1.88,2.84,7.29,69.44,1544515,35.09,20.7,21.18,15.21,13.52,21.55,96,180.53,63.02,70.65
668,ID-KS,2021,8,189.13,3.38,3.93,4.91,63.78,1501023,28.31,16.15,22.33,10.31,6.65,32.24,199,81.55,61.12,69.97
669,ID-KI,2021,8,191.94,-1.06,1.58,6.74,63.18,1442627,27.78,17.21,23.88,15.22,8.93,27.86,112,179.86,61.8,67.14
670,ID-KU,2021,8,203.99,-1.88,2.76,5.65,65.64,1562973,38.73,17.38,19.68,11.05,13.53,32.66,159,177.48,58.77,53.12
671,ID-SA,2021,8,217.33,1.33,1.11,3.88,60.42,1451738,21.33,13.01,20.75,19.59,6.46,11.62,163,66.55,41.7,38.41
672,ID-ST,2021,8,186.64,1.3,1.94,3.85,73.22,1515696,34.98,19.45,15.18,13.72,5.36,11.61,149,102.34,55.39,63.25
673,ID-SN,2021,8,502.75,3.76,2.58,5.14,71.98,1564258,35.49,12.97,16.29,15.07,10.08,28.49,235,131.77,42.4,51.75
674,ID-SG,2021,8,187.89,1.63,2.01,3.91,71.14,1440899,37.85,11.44,19.33,17.76,6.7,24.96,299,146.86,40.71,34.91
675,ID-GO,2021,8,211.27,3.44,3.5,4.35,61.0,1468765,35.69,20.42,15.63,12.06,10.13,34.57,243,63.61,55.12,64.65
676,ID-SR,2021,8,211.43,-0.12,2.11,4.61,70.36,1506854,21.55,11.13,20.35,16.15,5.9,23.09,225,177.57,61.72,62.64
677,ID-MA,2021,8,215.03,2.23,2.81,3.54,61.76,1501279,25.99,17.25,17.66,15.52,7.96,10.97,250,196.54,50.17,52.8
678,ID-MU,2021,8,207.44,-0.84,3.76,3.98,65.1,1567494,36.8,10.82,23.8,14.59,8.28,16.11,208,97.12,44.03,43.86
679,ID-PA,2021,8,202.11,4.09,2.23,7.39,60.89,1491673,28.44,16.08,21.11,12.54,11.23,36.71,283,106.37,49.22,44.14
680,ID-PB,2021,8,210.19,1.4,3.48,5.75,65.94,1563825,21.17,16.04,16.44,18.22,5.19,13.56,207,133.22,56.68,60.13
681,ID-AC,2021,9,181.67,2.93,1.15,7.78,66.66,1484013,20.68,22.4,23.68,13.28,7.09,36.18,121,142.13,63.33,54.94
682,ID-SU,2021,9,702.26,4.51,2.86,5.47,71.66,2088171,24.95,16.72,24.38,19.19,7.49,12.36,288,141.16,61.36,63.83
683,ID-SB,2021,9,213.41,3.71,2.06,3.52,60.46,1449844,36.85,13.35,23.38,10.78,7.0,18.67,79,34.9,62.89,53.3
684,ID-RI,2021,9,631.81,3.53,3.41,4.65,66.58,1557252,39.28,12.59,15.83,16.05,10.32,19.28,112,182.74,43.37,36.62
685,ID-JA,2021,9,216.1,1.1,3.4,6.29,64.35,1469715,37.41,12.14,24.19,10.07,12.9,19.96,147,191.9,45.06,52.43
686,ID-SS,2021,9,189.48,-0.53,3.15,6.91,75.0,1475840,20.04,14.66,23.62,17.27,14.15,20.3,271,180.22,63.47,57.0
687,ID-BE,2021,9,200.57,3.81,3.07,6.14,67.88,1431041,33.92,13.1,23.53,19.46,12.85,33.89,178,167.85,57.94,50.88
688,ID-LA,2021,9,192.21,2.25,3.79,6.68,62.58,1506998,32.3,12.65,15.84,19.28,7.32,28.84,208,80.16,64.22,65.19
689,ID-BB,2021,9,211.34,-1.6,1.22,6.42,72.07,1489099,37.46,19.44,23.62,17.44,5.63,14.34,77,156.12,50.66,60.31
690,ID-KR,2021,9,211.45,2.68,1.46,5.62,72.18,1502243,37.76,17.6,24.0,18.86,12.62,22.26,285,111.08,61.08,54.42
691,ID-JK,2021,9,2531.28,3.31,2.98,6.66,70.59,4527886,5.91,37.05,22.67,23.07,3.53,33.63,131,155.05,40.68,42.77
692,ID-JB,2021,9,1664.09,-0.69,2.21,3.02,69.32,1816795,6.64,31.79,20.24,17.98,4.45,37.61,240,140.7,60.07,66.29
693,ID-JT,2021,9,1275.18,-1.2,1.8,4.48,65.21,1628449,36.3,21.56,19.15,15.0,13.31,19.18,223,158.14,59.84,58.93
694,ID-YO,2021,9,190.29,0.28,1.5,4.58,71.3,1515289,22.51,22.12,18.65,13.5,8.65,14.41,67,37.85,55.59,58.44
695,ID-JI,2021,9,1537.75,-0.9,2.84,3.85,69.26,1935159,6.95,36.14,21.68,19.51,4.83,38.45,191,60.29,48.24,45.65
696,ID-BT,2021,9,192.67,1.0,1.62,5.6,65.62,1560717,26.72,10.12,16.55,16.84,5.3,31.77,168,189.5,57.85,55.42
697,ID-BA,2021,9,302.32,0.06,2.19,3.4,67.61,2594992,26.55,10.37,15.41,11.28,10.69,19.18,270,59.42,48.47,38.69
698,ID-NB,2021,9,189.35,-0.22,3.86,3.53,69.95,1432648,22.2,11.04,16.39,19.47,7.47,26.15,154,112.68,57.76,56.28
699,ID-NT,2021,9,199.3,2.12,1.83,5.56,73.04,1527707,38.05,24.94,23.12,11.83,13.96,12.46,53,65.74,60.97,66.38
700,ID-KB,2021,9,181.3,3.06,2.71,4.34,63.56,1543353,34.03,20.48,17.55,17.24,13.92,34.33,242,130.97,49.07,52.04
701,ID-KT,2021,9,180.56,2.18,2.85,6.19,74.27,1456315,37.28,13.44,19.1,18.88,11.27,35.96,74,133.82,56.66,48.71
702,ID-KS,2021,9,207.06,-0.85,3.79,4.31,71.38,1560200,28.01,17.97,20.59,11.52,10.17,11.15,66,191.01,61.84,66.61
703,ID-KI,2021,9,219.55,1.84,3.09,7.58,65.08,1499058,32.84,14.89,15.62,19.49,14.57,13.29,112,38.82,58.07,51.27
704,ID-KU,2021,9,216.96,2.12,1.0,6.29,68.49,1572704,39.23,11.54,16.9,16.54,11.83,10.45,133,185.48,61.22,70.51
705,ID-SA,2021,9,208.31,0.47,2.51,7.63,74.12,1443550,38.94,16.68,23.39,15.37,10.68,16.05,211,62.18,40.98,35.79
706,ID-ST,2021,9,199.3,2.11,3.0,6.67,61.58,1457232,20.02,11.5,16.36,14.59,11.11,31.13,122,125.97,66.32,57.72
707,ID-SN,2021,9,475.47,-2.49,3.58,3.14,61.76,1483250,21.97,20.65,22.64,18.83,8.33,22.47,69,30.27,54.98,54.35
708,ID-SG,2021,9,203.55,0.34,1.02,4.62,67.93,1443429,22.59,22.09,19.7,12.43,12.83,21.94,217,78.88,68.57,71.43
709,ID-GO,2021,9,214.69,0.33,2.03,3.64,68.9,1434404,36.29,20.35,23.02,17.98,5.74,25.01,141,86.87,59.88,58.18
710,ID-SR,2021,9,199.38,0.15,2.98,3.01,73.5,1470115,37.76,23.66,19.23,17.49,8.81,36.89,72,184.04,46.22,36.64
711,ID-MA,2021,9,216.45,1.12,1.91,5.12,72.65,1515262,32.44,19.93,20.86,14.31,14.46,23.38,182,96.9,63.58,69.9
712,ID-MU,2021,9,198.69,-2.35,3.42,3.6,72.33,1426769,22.29,13.66,20.9,17.09,9.24,30.11,124,184.47,68.93,75.35
713,ID-PA,2021,9,202.06,-2.13,1.01,3.35,61.51,1480442,29.69,19.56,19.81,10.7,7.22,37.93,218,105.01,49.17,57.54
714,ID-PB,2021,9,210.01,2.01,2.13,6.42,70.58,1468448,24.62,12.28,16.19,11.97,5.44,33.68,253,198.67,45.9,51.28
715,ID-AC,2021,10,193.9,-1.4,2.12,3.41,72.83,1539716,25.21,23.61,19.86,16.26,10.52,13.92,78,127.24,67.3,71.53
716,ID-SU,2021,10,719.67,0.47,2.44,7.12,73.71,1964412,38.79,24.72,18.8,16.72,9.33,23.43,161,93.82,54.55,47.49
717,ID-SB,2021,10,209.24,-0.93,3.46,5.81,63.94,1474047,31.86,15.11,21.86,18.37,10.96,35.09,56,76.47,55.28,48.24
718,ID-RI,2021,10,596.54,1.32,1.16,7.78,63.48,1536168,21.18,16.59,23.97,15.2,6.55,31.51,241,27.36,50.1,43.65
719,ID-JA,2021,10,189.74,1.76,3.76,3.9,64.99,1533330,27.51,18.41,23.93,13.18,5.76,35.36,69,145.33,69.46,67.14
720,ID-SS,2021,10,206.16,-2.02,1.45,6.82,62.47,1448046,35.42,15.68,18.39,15.48,13.17,31.59,207,186.5,51.6,42.55
721,ID-BE,2021,10,181.33,-0.27,2.64,3.71,64.75,1482007,33.56,20.22,15.76,11.93,10.06,21.22,140,110.53,57.3,64.84
722,ID-LA,2021,10,213.34,2.41,2.4,3.39,67.96,1445643,32.22,19.52,20.34,18.99,9.97,21.77,75,186.87,47.63,51.7
723,ID-BB,2021,10,219.41,3.32,2.28,7.59,66.62,1429087,21.61,13.22,18.14,11.47,5.08,22.64,142,100.21,58.09,52.89
724,ID-KR,2021,10,197.83,0.56,3.43,5.97,72.32,1482285,25.4,22.17,22.19,11.3,14.01,28.05,131,57.45,49.64,44.67
725,ID-JK,2021,10,2372.41,-2.2,3.76,5.88,62.68,4672696,9.61,33.49,21.93,16.49,7.49,34.07,140,62.88,41.32,45.51
726,ID-JB,2021,10,1628.28,0.94,1.96,3.45,71.58,1740720,11.1,34.42,23.72,22.0,5.4,27.92,169,39.64,46.6,47.89
