id_cluster,iso_code,tanggal_terdeteksi,tanggal_selesai,nama_cluster,jenis_cluster,nama_lokasi,alamat_lokasi,latitude,longitude,kasus_index,total_kasus_terkait,total_kontak_erat,total_suspect,kasus_anak,kasus_dewasa,kasus_lansia,kasus_laki,kasus_perempuan,kasus_tanpa_gejala,kasus_ringan,kasus_sedang,kasus_berat,kasus_kritis,kasus_meninggal,contact_tracing_completed,area_disinfection,temporary_closure,mass_testing,status_cluster,catatan
552,ID-NT,2021-09-23,2021-10-18,Cluster Sekolah Nusa Tenggara Timur 10,Sekolah,Lokasi Sekolah Nusa Tenggara Timur,"Jl. Sekolah No. 8, Nusa Tenggara Timur",-10.487294,136.089446,1,96,373,95,53,24,2,45,51,36,57,14,4,2,1,False,True,False,False,Selesai,Cluster Sekolah terdeteksi di Nusa Tenggara Timur dengan 96 kasus terkait
553,ID-NT,2021-10-15,2021-10-26,Cluster Olahraga Nusa Tenggara Timur 11,Olahraga,Lokasi Olahraga Nusa Tenggara Timur,"Jl. Olahraga No. 78, Nusa Tenggara Timur",-10.171749,95.519119,1,73,212,29,11,45,10,32,41,16,36,11,1,0,1,False,True,False,True,Selesai,Cluster Olahraga terdeteksi di Nusa Tenggara Timur dengan 73 kasus terkait
554,ID-NT,2020-03-02,2020-04-15,Cluster Lainnya Nusa Tenggara Timur 12,Lainnya,Lokasi Lainnya Nusa Tenggara Timur,"Jl. Lainnya No. 8, Nusa Tenggara Timur",-6.962711,111.993594,1,20,66,15,3,12,2,11,9,6,10,2,1,0,0,True,True,False,True,Selesai,Cluster Lainnya terdeteksi di Nusa Tenggara Timur dengan 20 kasus terkait
555,ID-NT,2020-11-24,2021-01-03,Cluster Pernikahan Nusa Tenggara Timur 13,Pernikahan,Lokasi Pernikahan Nusa Tenggara Timur,"Jl. Pernikahan No. 22, Nusa Tenggara Timur",-6.838667,111.613552,1,86,295,64,22,57,10,42,44,31,41,12,5,1,1,False,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Nusa Tenggara Timur dengan 86 kasus terkait
556,ID-NT,2021-10-04,2021-10-18,Cluster Perkantoran Nusa Tenggara Timur 14,Perkantoran,Lokasi Perkantoran Nusa Tenggara Timur,"Jl. Perkantoran No. 51, Nusa Tenggara Timur",-10.780411,121.779769,1,34,132,19,8,18,6,17,17,11,17,4,1,0,0,True,True,False,True,Terkendali,Cluster Perkantoran terdeteksi di Nusa Tenggara Timur dengan 34 kasus terkait
557,ID-NT,2020-08-07,2020-08-19,Cluster Keluarga Nusa Tenggara Timur 15,Keluarga,Lokasi Keluarga Nusa Tenggara Timur,"Jl. Keluarga No. 33, Nusa Tenggara Timur",-5.19404,112.976302,1,14,52,12,2,8,1,6,8,5,7,2,0,0,0,True,False,False,False,Selesai,Cluster Keluarga terdeteksi di Nusa Tenggara Timur dengan 14 kasus terkait
558,ID-NT,2022-06-29,2022-08-09,Cluster Perkantoran Nusa Tenggara Timur 16,Perkantoran,Lokasi Perkantoran Nusa Tenggara Timur,"Jl. Perkantoran No. 2, Nusa Tenggara Timur",3.111403,110.914345,1,90,289,72,11,45,11,52,38,27,45,10,6,1,1,False,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Nusa Tenggara Timur dengan 90 kasus terkait
559,ID-NT,2021-01-25,2021-03-21,Cluster Perkantoran Nusa Tenggara Timur 17,Perkantoran,Lokasi Perkantoran Nusa Tenggara Timur,"Jl. Perkantoran No. 59, Nusa Tenggara Timur",-5.527108,97.115343,1,84,394,62,17,53,13,43,41,21,42,11,2,2,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Nusa Tenggara Timur dengan 84 kasus terkait
560,ID-NT,2020-09-01,2020-10-05,Cluster Perkantoran Nusa Tenggara Timur 18,Perkantoran,Lokasi Perkantoran Nusa Tenggara Timur,"Jl. Perkantoran No. 48, Nusa Tenggara Timur",2.325034,131.679005,1,64,300,68,18,41,9,30,34,21,29,7,4,1,0,True,True,False,False,Terkendali,Cluster Perkantoran terdeteksi di Nusa Tenggara Timur dengan 64 kasus terkait
561,ID-KB,2020-07-28,2020-09-05,Cluster Keagamaan Kalimantan Barat 1,Keagamaan,Lokasi Keagamaan Kalimantan Barat,"Jl. Keagamaan No. 15, Kalimantan Barat",3.746799,140.459683,1,184,439,68,45,115,31,77,107,39,95,30,5,3,1,False,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Kalimantan Barat dengan 184 kasus terkait
562,ID-KB,2021-03-10,2021-04-17,Cluster Mall Kalimantan Barat 2,Mall,Lokasi Mall Kalimantan Barat,"Jl. Mall No. 33, Kalimantan Barat",5.424655,119.930958,1,8,25,3,1,5,1,3,5,1,3,1,0,0,0,False,True,False,False,Selesai,Cluster Mall terdeteksi di Kalimantan Barat dengan 8 kasus terkait
563,ID-KB,2022-02-22,2022-03-02,Cluster Keluarga Kalimantan Barat 3,Keluarga,Lokasi Keluarga Kalimantan Barat,"Jl. Keluarga No. 95, Kalimantan Barat",-5.997031,137.305788,1,4,12,2,1,2,0,1,3,1,1,0,0,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Barat dengan 4 kasus terkait
564,ID-KB,2022-07-18,2022-09-08,Cluster Perkantoran Kalimantan Barat 4,Perkantoran,Lokasi Perkantoran Kalimantan Barat,"Jl. Perkantoran No. 91, Kalimantan Barat",-10.054733,114.926797,1,72,220,63,15,36,10,31,41,21,30,8,1,2,1,False,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Barat dengan 72 kasus terkait
565,ID-KB,2020-04-02,2020-04-16,Cluster Perkantoran Kalimantan Barat 5,Perkantoran,Lokasi Perkantoran Kalimantan Barat,"Jl. Perkantoran No. 19, Kalimantan Barat",-10.49419,103.60576,1,66,152,41,11,36,7,28,38,23,30,9,4,1,1,False,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Barat dengan 66 kasus terkait
566,ID-KT,2021-09-09,2021-09-30,Cluster Keluarga Kalimantan Tengah 1,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 88, Kalimantan Tengah",1.54266,115.799332,1,24,55,9,4,13,3,12,12,8,10,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 24 kasus terkait
567,ID-KT,2022-04-17,2022-06-05,Cluster Olahraga Kalimantan Tengah 2,Olahraga,Lokasi Olahraga Kalimantan Tengah,"Jl. Olahraga No. 26, Kalimantan Tengah",-3.289738,127.081459,1,47,112,22,8,32,9,27,20,12,24,6,1,1,0,False,True,False,False,Terkendali,Cluster Olahraga terdeteksi di Kalimantan Tengah dengan 47 kasus terkait
568,ID-KT,2022-08-14,2022-09-29,Cluster Perkantoran Kalimantan Tengah 3,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 39, Kalimantan Tengah",-0.07773,132.985327,1,82,377,95,12,44,10,43,39,25,33,11,3,2,0,True,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 82 kasus terkait
569,ID-KT,2022-07-09,2022-07-23,Cluster Universitas Kalimantan Tengah 4,Universitas,Lokasi Universitas Kalimantan Tengah,"Jl. Universitas No. 89, Kalimantan Tengah",-1.553854,115.033954,1,87,216,41,32,32,5,48,39,17,36,11,2,1,1,False,False,False,False,Terkendali,Cluster Universitas terdeteksi di Kalimantan Tengah dengan 87 kasus terkait
570,ID-KT,2021-12-14,2022-01-16,Cluster Keluarga Kalimantan Tengah 5,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 42, Kalimantan Tengah",-1.430784,124.988284,1,12,31,3,1,6,1,5,7,3,5,2,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 12 kasus terkait
571,ID-KT,2022-07-18,2022-08-28,Cluster Sekolah Kalimantan Tengah 6,Sekolah,Lokasi Sekolah Kalimantan Tengah,"Jl. Sekolah No. 81, Kalimantan Tengah",-5.394821,133.851226,1,91,310,68,33,23,7,39,52,23,38,14,2,1,1,True,True,True,False,Terkendali,Cluster Sekolah terdeteksi di Kalimantan Tengah dengan 91 kasus terkait
572,ID-KT,2021-08-23,2021-10-11,Cluster Keluarga Kalimantan Tengah 7,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 66, Kalimantan Tengah",-5.720297,107.111472,1,17,80,12,3,9,1,8,9,4,8,2,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 17 kasus terkait
573,ID-KT,2020-10-11,2020-11-02,Cluster Keluarga Kalimantan Tengah 8,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 1, Kalimantan Tengah",-0.588957,130.466752,1,14,29,5,2,8,1,6,8,5,7,2,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 14 kasus terkait
574,ID-KT,2021-06-04,2021-06-16,Cluster Pabrik Kalimantan Tengah 9,Pabrik,Lokasi Pabrik Kalimantan Tengah,"Jl. Pabrik No. 42, Kalimantan Tengah",-5.720853,112.443541,1,72,338,75,17,38,7,38,34,22,30,12,4,1,1,False,False,False,False,Selesai,Cluster Pabrik terdeteksi di Kalimantan Tengah dengan 72 kasus terkait
575,ID-KT,2021-08-17,2021-10-05,Cluster Sekolah Kalimantan Tengah 10,Sekolah,Lokasi Sekolah Kalimantan Tengah,"Jl. Sekolah No. 5, Kalimantan Tengah",3.495895,123.377974,1,75,288,70,40,16,2,35,40,19,30,13,5,1,1,True,True,False,True,Selesai,Cluster Sekolah terdeteksi di Kalimantan Tengah dengan 75 kasus terkait
576,ID-KT,2020-07-10,2020-08-31,Cluster Keluarga Kalimantan Tengah 11,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 82, Kalimantan Tengah",-4.847884,121.092073,1,14,61,12,3,9,1,5,9,3,6,2,1,0,0,False,False,False,False,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 14 kasus terkait
577,ID-KT,2022-03-28,2022-05-12,Cluster Perkantoran Kalimantan Tengah 12,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 62, Kalimantan Tengah",-2.517162,140.608599,1,81,220,65,15,43,15,33,48,18,47,11,3,1,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 81 kasus terkait
578,ID-KT,2022-08-21,2022-09-01,Cluster Keluarga Kalimantan Tengah 13,Keluarga,Lokasi Keluarga Kalimantan Tengah,"Jl. Keluarga No. 87, Kalimantan Tengah",5.279674,121.567839,1,11,50,9,2,6,1,5,6,3,4,1,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di Kalimantan Tengah dengan 11 kasus terkait
579,ID-KT,2020-09-12,2020-09-27,Cluster Perkantoran Kalimantan Tengah 14,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 64, Kalimantan Tengah",-0.875946,125.284641,1,12,49,13,2,6,1,6,6,2,5,2,0,0,0,False,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 12 kasus terkait
580,ID-KT,2020-06-13,2020-08-03,Cluster Pernikahan Kalimantan Tengah 15,Pernikahan,Lokasi Pernikahan Kalimantan Tengah,"Jl. Pernikahan No. 99, Kalimantan Tengah",-2.197643,95.31573,1,190,476,99,51,124,33,83,107,48,82,23,4,4,2,True,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Kalimantan Tengah dengan 190 kasus terkait
581,ID-KT,2022-06-25,2022-07-19,Cluster Sekolah Kalimantan Tengah 16,Sekolah,Lokasi Sekolah Kalimantan Tengah,"Jl. Sekolah No. 55, Kalimantan Tengah",5.973773,129.17493,1,85,420,116,53,22,4,45,40,25,34,13,2,2,0,False,False,True,True,Selesai,Cluster Sekolah terdeteksi di Kalimantan Tengah dengan 85 kasus terkait
582,ID-KT,2021-04-21,2021-06-15,Cluster Perkantoran Kalimantan Tengah 17,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 30, Kalimantan Tengah",-7.415894,107.499376,1,50,162,34,13,33,7,20,30,15,27,9,1,0,0,True,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 50 kasus terkait
583,ID-KT,2021-08-12,2021-09-03,Cluster Perkantoran Kalimantan Tengah 18,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 22, Kalimantan Tengah",-9.2026,130.911674,1,56,141,17,15,35,10,28,28,11,29,7,3,0,0,True,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 56 kasus terkait
584,ID-KT,2021-06-18,2021-07-11,Cluster Perkantoran Kalimantan Tengah 19,Perkantoran,Lokasi Perkantoran Kalimantan Tengah,"Jl. Perkantoran No. 81, Kalimantan Tengah",-9.200918,109.584753,1,73,153,24,8,45,11,38,35,20,29,12,1,1,0,False,True,False,False,Terkendali,Cluster Perkantoran terdeteksi di Kalimantan Tengah dengan 73 kasus terkait
585,ID-KT,2020-12-25,2021-01-16,Cluster Keagamaan Kalimantan Tengah 20,Keagamaan,Lokasi Keagamaan Kalimantan Tengah,"Jl. Keagamaan No. 26, Kalimantan Tengah",-6.486437,120.827187,1,149,697,126,18,75,26,74,75,52,62,24,3,2,1,True,False,False,True,Terkendali,Cluster Keagamaan terdeteksi di Kalimantan Tengah dengan 149 kasus terkait
586,ID-KS,2022-06-18,2022-07-01,Cluster Olahraga Kalimantan Selatan 1,Olahraga,Lokasi Olahraga Kalimantan Selatan,"Jl. Olahraga No. 85, Kalimantan Selatan",0.811409,134.265719,1,89,206,22,21,52,10,45,44,22,47,15,6,2,1,False,True,False,False,Selesai,Cluster Olahraga terdeteksi di Kalimantan Selatan dengan 89 kasus terkait
587,ID-KS,2020-11-23,2021-01-02,Cluster Pernikahan Kalimantan Selatan 2,Pernikahan,Lokasi Pernikahan Kalimantan Selatan,"Jl. Pernikahan No. 33, Kalimantan Selatan",3.842071,128.893133,1,61,205,26,10,31,7,32,29,20,33,6,2,0,0,False,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Kalimantan Selatan dengan 61 kasus terkait
588,ID-KS,2021-10-04,2021-10-20,Cluster Keluarga Kalimantan Selatan 3,Keluarga,Lokasi Keluarga Kalimantan Selatan,"Jl. Keluarga No. 75, Kalimantan Selatan",5.075138,138.093446,1,26,65,12,6,16,3,15,11,5,13,5,1,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Kalimantan Selatan dengan 26 kasus terkait
589,ID-KS,2020-12-07,2021-01-25,Cluster Pabrik Kalimantan Selatan 4,Pabrik,Lokasi Pabrik Kalimantan Selatan,"Jl. Pabrik No. 14, Kalimantan Selatan",-4.13272,96.379241,1,91,362,90,22,62,17,49,42,36,48,15,2,1,1,True,True,False,False,Selesai,Cluster Pabrik terdeteksi di Kalimantan Selatan dengan 91 kasus terkait
590,ID-KS,2020-09-26,2020-11-19,Cluster Keagamaan Kalimantan Selatan 5,Keagamaan,Lokasi Keagamaan Kalimantan Selatan,"Jl. Keagamaan No. 92, Kalimantan Selatan",3.550849,137.780188,1,170,641,178,42,98,27,77,93,49,73,28,3,2,3,False,False,False,True,Selesai,Cluster Keagamaan terdeteksi di Kalimantan Selatan dengan 170 kasus terkait
591,ID-KS,2021-05-03,2021-06-16,Cluster Keluarga Kalimantan Selatan 6,Keluarga,Lokasi Keluarga Kalimantan Selatan,"Jl. Keluarga No. 57, Kalimantan Selatan",1.733292,105.515796,1,29,94,13,7,18,4,15,14,7,13,4,0,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Selatan dengan 29 kasus terkait
592,ID-KS,2021-06-12,2021-08-02,Cluster Keluarga Kalimantan Selatan 7,Keluarga,Lokasi Keluarga Kalimantan Selatan,"Jl. Keluarga No. 22, Kalimantan Selatan",-1.519181,113.089998,1,4,11,2,0,2,0,2,2,1,2,0,0,0,0,True,False,False,True,Terkendali,Cluster Keluarga terdeteksi di Kalimantan Selatan dengan 4 kasus terkait
593,ID-KI,2022-09-13,2022-10-31,Cluster Perkantoran Kalimantan Timur 1,Perkantoran,Lokasi Perkantoran Kalimantan Timur,"Jl. Perkantoran No. 33, Kalimantan Timur",1.935056,125.613745,1,22,100,20,5,14,3,12,10,4,11,2,0,0,0,False,False,True,False,Terkendali,Cluster Perkantoran terdeteksi di Kalimantan Timur dengan 22 kasus terkait
594,ID-KI,2022-06-24,2022-08-02,Cluster Keluarga Kalimantan Timur 2,Keluarga,Lokasi Keluarga Kalimantan Timur,"Jl. Keluarga No. 9, Kalimantan Timur",-8.84329,125.098169,1,12,37,5,1,7,1,6,6,2,5,2,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di Kalimantan Timur dengan 12 kasus terkait
595,ID-KI,2020-07-16,2020-09-08,Cluster Keluarga Kalimantan Timur 3,Keluarga,Lokasi Keluarga Kalimantan Timur,"Jl. Keluarga No. 96, Kalimantan Timur",4.327383,105.55365,1,28,84,17,8,16,3,12,16,7,16,5,1,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Timur dengan 28 kasus terkait
596,ID-KI,2021-10-03,2021-10-20,Cluster Perkantoran Kalimantan Timur 4,Perkantoran,Lokasi Perkantoran Kalimantan Timur,"Jl. Perkantoran No. 83, Kalimantan Timur",-1.621344,99.356602,1,11,28,6,1,6,2,6,5,3,4,1,0,0,0,True,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Kalimantan Timur dengan 11 kasus terkait
597,ID-KI,2022-06-27,2022-08-22,Cluster Sekolah Kalimantan Timur 5,Sekolah,Lokasi Sekolah Kalimantan Timur,"Jl. Sekolah No. 84, Kalimantan Timur",-6.137295,119.42253,1,25,88,24,15,10,0,12,13,8,10,2,1,0,0,False,True,True,False,Selesai,Cluster Sekolah terdeteksi di Kalimantan Timur dengan 25 kasus terkait
598,ID-KI,2022-04-23,2022-05-31,Cluster Universitas Kalimantan Timur 6,Universitas,Lokasi Universitas Kalimantan Timur,"Jl. Universitas No. 69, Kalimantan Timur",-10.89308,127.145236,1,80,323,66,31,31,1,47,33,16,34,9,3,1,1,False,False,False,False,Selesai,Cluster Universitas terdeteksi di Kalimantan Timur dengan 80 kasus terkait
599,ID-KI,2021-04-26,2021-05-24,Cluster Perkantoran Kalimantan Timur 7,Perkantoran,Lokasi Perkantoran Kalimantan Timur,"Jl. Perkantoran No. 84, Kalimantan Timur",2.756424,139.774769,1,97,471,86,19,49,14,48,49,31,43,12,4,1,0,False,True,True,True,Terkendali,Cluster Perkantoran terdeteksi di Kalimantan Timur dengan 97 kasus terkait
600,ID-KI,2021-07-14,2021-08-11,Cluster Keluarga Kalimantan Timur 8,Keluarga,Lokasi Keluarga Kalimantan Timur,"Jl. Keluarga No. 11, Kalimantan Timur",-1.972681,129.000167,1,23,49,13,6,14,3,9,14,5,12,2,1,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Timur dengan 23 kasus terkait
601,ID-KI,2020-10-26,2020-12-20,Cluster Keluarga Kalimantan Timur 9,Keluarga,Lokasi Keluarga Kalimantan Timur,"Jl. Keluarga No. 100, Kalimantan Timur",1.29064,135.945215,1,11,31,6,1,7,1,6,5,3,4,1,0,0,0,True,False,False,False,Selesai,Cluster Keluarga terdeteksi di Kalimantan Timur dengan 11 kasus terkait
602,ID-KU,2022-08-02,2022-09-26,Cluster Keluarga Kalimantan Utara 1,Keluarga,Lokasi Keluarga Kalimantan Utara,"Jl. Keluarga No. 38, Kalimantan Utara",0.850448,133.004403,1,23,89,25,5,14,4,12,11,9,9,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Kalimantan Utara dengan 23 kasus terkait
603,ID-KU,2022-06-01,2022-07-26,Cluster Sekolah Kalimantan Utara 2,Sekolah,Lokasi Sekolah Kalimantan Utara,"Jl. Sekolah No. 88, Kalimantan Utara",-8.615217,124.352771,1,65,173,23,38,23,4,28,37,22,27,6,3,1,0,True,False,False,True,Selesai,Cluster Sekolah terdeteksi di Kalimantan Utara dengan 65 kasus terkait
604,ID-KU,2021-12-25,2022-02-09,Cluster Sekolah Kalimantan Utara 3,Sekolah,Lokasi Sekolah Kalimantan Utara,"Jl. Sekolah No. 89, Kalimantan Utara",0.783924,116.30404,1,11,41,9,6,3,0,6,5,2,5,1,0,0,0,True,True,True,True,Terkendali,Cluster Sekolah terdeteksi di Kalimantan Utara dengan 11 kasus terkait
605,ID-KU,2020-08-21,2020-10-16,Cluster Pernikahan Kalimantan Utara 4,Pernikahan,Lokasi Pernikahan Kalimantan Utara,"Jl. Pernikahan No. 47, Kalimantan Utara",-4.142822,118.578035,1,138,576,59,32,95,15,76,62,37,60,16,8,1,1,True,True,False,False,Terkendali,Cluster Pernikahan terdeteksi di Kalimantan Utara dengan 138 kasus terkait
606,ID-KU,2021-03-06,2021-04-29,Cluster Transportasi Kalimantan Utara 5,Transportasi,Lokasi Transportasi Kalimantan Utara,"Jl. Transportasi No. 18, Kalimantan Utara",-0.191072,109.996181,1,3,12,1,0,1,0,1,2,1,1,0,0,0,0,True,True,False,False,Selesai,Cluster Transportasi terdeteksi di Kalimantan Utara dengan 3 kasus terkait
607,ID-KU,2021-04-01,2021-05-23,Cluster Perkantoran Kalimantan Utara 6,Perkantoran,Lokasi Perkantoran Kalimantan Utara,"Jl. Perkantoran No. 76, Kalimantan Utara",-1.941677,115.394282,1,64,179,53,19,41,8,34,30,15,34,11,1,1,0,False,True,False,True,Terkendali,Cluster Perkantoran terdeteksi di Kalimantan Utara dengan 64 kasus terkait
608,ID-KU,2022-01-21,2022-03-09,Cluster Sekolah Kalimantan Utara 7,Sekolah,Lokasi Sekolah Kalimantan Utara,"Jl. Sekolah No. 63, Kalimantan Utara",0.901192,112.82027,1,23,64,13,12,10,0,12,11,9,10,3,0,0,0,True,True,False,False,Selesai,Cluster Sekolah terdeteksi di Kalimantan Utara dengan 23 kasus terkait
609,ID-KU,2020-06-15,2020-06-26,Cluster Pabrik Kalimantan Utara 8,Pabrik,Lokasi Pabrik Kalimantan Utara,"Jl. Pabrik No. 75, Kalimantan Utara",2.769108,115.509682,1,14,29,6,2,9,1,8,6,4,7,1,0,0,0,True,False,False,False,Selesai,Cluster Pabrik terdeteksi di Kalimantan Utara dengan 14 kasus terkait
610,ID-SA,2020-11-19,2020-12-09,Cluster Keagamaan Sulawesi Utara 1,Keagamaan,Lokasi Keagamaan Sulawesi Utara,"Jl. Keagamaan No. 26, Sulawesi Utara",0.231709,136.596031,1,48,223,38,6,24,8,22,26,11,23,4,3,0,0,False,True,False,True,Terkendali,Cluster Keagamaan terdeteksi di Sulawesi Utara dengan 48 kasus terkait
611,ID-SA,2022-04-13,2022-05-09,Cluster Perkantoran Sulawesi Utara 2,Perkantoran,Lokasi Perkantoran Sulawesi Utara,"Jl. Perkantoran No. 78, Sulawesi Utara",-1.045543,105.18021,1,63,152,20,18,39,6,31,32,22,28,11,3,1,0,True,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Utara dengan 63 kasus terkait
612,ID-SA,2022-03-14,2022-04-06,Cluster Sekolah Sulawesi Utara 3,Sekolah,Lokasi Sekolah Sulawesi Utara,"Jl. Sekolah No. 87, Sulawesi Utara",-2.31251,124.231156,1,28,122,21,8,7,1,16,12,7,11,5,0,0,0,True,True,True,False,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Utara dengan 28 kasus terkait
613,ID-SA,2021-12-29,2022-01-29,Cluster Keluarga Sulawesi Utara 4,Keluarga,Lokasi Keluarga Sulawesi Utara,"Jl. Keluarga No. 23, Sulawesi Utara",-2.683822,105.30227,1,20,75,8,4,12,2,10,10,4,11,3,1,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di Sulawesi Utara dengan 20 kasus terkait
614,ID-SA,2022-05-15,2022-07-02,Cluster Universitas Sulawesi Utara 5,Universitas,Lokasi Universitas Sulawesi Utara,"Jl. Universitas No. 73, Sulawesi Utara",-9.76079,134.583681,1,38,150,39,14,11,0,18,20,11,16,6,2,0,0,True,True,False,False,Selesai,Cluster Universitas terdeteksi di Sulawesi Utara dengan 38 kasus terkait
615,ID-SA,2021-11-01,2021-12-24,Cluster Sekolah Sulawesi Utara 6,Sekolah,Lokasi Sekolah Sulawesi Utara,"Jl. Sekolah No. 45, Sulawesi Utara",-7.143978,110.73475,1,18,81,14,5,7,1,8,10,6,9,2,1,0,0,False,True,True,False,Selesai,Cluster Sekolah terdeteksi di Sulawesi Utara dengan 18 kasus terkait
616,ID-SA,2021-10-20,2021-11-09,Cluster Olahraga Sulawesi Utara 7,Olahraga,Lokasi Olahraga Sulawesi Utara,"Jl. Olahraga No. 57, Sulawesi Utara",-3.831255,120.798173,1,49,188,55,13,28,8,20,29,10,21,7,2,1,0,True,True,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Utara dengan 49 kasus terkait
617,ID-SA,2020-09-26,2020-11-10,Cluster Pernikahan Sulawesi Utara 8,Pernikahan,Lokasi Pernikahan Sulawesi Utara,"Jl. Pernikahan No. 58, Sulawesi Utara",4.257923,126.5595,1,106,513,116,13,69,18,44,62,24,52,17,5,1,1,True,True,False,False,Selesai,Cluster Pernikahan terdeteksi di Sulawesi Utara dengan 106 kasus terkait
618,ID-SA,2021-01-12,2021-02-22,Cluster Pabrik Sulawesi Utara 9,Pabrik,Lokasi Pabrik Sulawesi Utara,"Jl. Pabrik No. 64, Sulawesi Utara",0.495034,101.918735,1,55,172,24,9,32,8,24,31,20,27,7,1,1,1,True,True,False,True,Selesai,Cluster Pabrik terdeteksi di Sulawesi Utara dengan 55 kasus terkait
619,ID-SA,2022-07-10,2022-08-18,Cluster Olahraga Sulawesi Utara 10,Olahraga,Lokasi Olahraga Sulawesi Utara,"Jl. Olahraga No. 98, Sulawesi Utara",4.104164,122.292139,1,106,399,40,25,55,14,42,64,27,45,13,5,1,1,True,True,False,False,Terkendali,Cluster Olahraga terdeteksi di Sulawesi Utara dengan 106 kasus terkait
620,ID-SA,2020-07-31,2020-09-23,Cluster Pernikahan Sulawesi Utara 11,Pernikahan,Lokasi Pernikahan Sulawesi Utara,"Jl. Pernikahan No. 72, Sulawesi Utara",0.77592,139.958668,1,121,579,64,18,73,22,70,51,40,63,13,8,1,1,True,True,False,True,Terkendali,Cluster Pernikahan terdeteksi di Sulawesi Utara dengan 121 kasus terkait
621,ID-ST,2020-08-12,2020-09-24,Cluster Pernikahan Sulawesi Tengah 1,Pernikahan,Lokasi Pernikahan Sulawesi Tengah,"Jl. Pernikahan No. 56, Sulawesi Tengah",2.500173,127.361012,1,93,208,24,23,60,14,44,49,30,51,18,5,2,1,False,False,False,False,Terkendali,Cluster Pernikahan terdeteksi di Sulawesi Tengah dengan 93 kasus terkait
622,ID-ST,2021-08-05,2021-09-27,Cluster Olahraga Sulawesi Tengah 2,Olahraga,Lokasi Olahraga Sulawesi Tengah,"Jl. Olahraga No. 36, Sulawesi Tengah",4.941858,95.426196,1,33,146,23,5,22,5,17,16,13,19,3,1,0,0,False,True,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Tengah dengan 33 kasus terkait
623,ID-ST,2021-07-18,2021-07-27,Cluster Perkantoran Sulawesi Tengah 3,Perkantoran,Lokasi Perkantoran Sulawesi Tengah,"Jl. Perkantoran No. 71, Sulawesi Tengah",1.583214,131.711248,1,38,166,40,5,25,5,20,18,9,22,4,2,0,0,True,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Tengah dengan 38 kasus terkait
